"City,""colYear"",""colMonth"",""prom_arribades"""
"Houston,""1998"",""7"",""21.0000"""
"Houston,""1998"",""10"",""4.0000"""
"Houston,""1998"",""11"",""-5.5000"""
"Houston,""1999"",""5"",""5.0000"""
"Houston,""1999"",""7"",""11.0000"""
"Houston,""1999"",""8"",""6.0000"""
"Houston,""1999"",""9"",""3.0000"""
"Houston,""1999"",""11"",""0.0000"""
"Houston,""2000"",""1"",""-13.0000"""
"Houston,""2000"",""3"",""-13.0000"""
"Houston,""2000"",""5"",""5.0000"""
"Houston,""2000"",""12"",""2.5000"""
"Houston,""2001"",""1"",""-9.0000"""
"Houston,""2001"",""4"",""-22.0000"""
"Houston,""2001"",""5"",""-19.0000"""
"Houston,""2001"",""7"",""34.0000"""
"Houston,""2001"",""10"",""-7.0000"""
"Houston,""2001"",""12"",""4.0000"""
"Houston,""2002"",""2"",""1.0000"""
"Houston,""2002"",""6"",""13.0000"""
"Houston,""2002"",""7"",""3.0000"""
"Houston,""2003"",""4"",""-3.0000"""
"Houston,""2003"",""6"",""-3.5000"""
"Houston,""2003"",""7"",""0.0000"""
"Houston,""2003"",""8"",""-5.0000"""
"Houston,""2003"",""9"",""0.0000"""
"Houston,""2003"",""11"",""-11.0000"""
"Houston,""2003"",""12"",""-1.3333"""
"Houston,""2004"",""1"",""4.0000"""
"Houston,""2004"",""5"",""-6.0000"""
"Houston,""2004"",""7"",""20.0000"""
"Houston,""2004"",""10"",""-6.0000"""
"Houston,""2004"",""11"",""0.0000"""
"Houston,""2004"",""12"",""9.0000"""
"Houston,""2005"",""1"",""-6.0000"""
"Houston,""2005"",""2"",""46.0000"""
"Houston,""2005"",""3"",""-8.0000"""
"Houston,""2005"",""4"",""0.0000"""
"Houston,""2005"",""5"",""-4.0000"""
"Houston,""2005"",""6"",""-4.5000"""
"Houston,""2005"",""7"",""40.0000"""
"Houston,""2006"",""3"",""14.2500"""
"Houston,""2006"",""5"",""5.0000"""
"Houston,""2006"",""6"",""11.0000"""
"Houston,""2006"",""9"",""-8.5000"""
"Houston,""2006"",""11"",""2.0000"""
"Houston,""2006"",""12"",""6.5000"""
"Houston,""2007"",""1"",""5.0000"""
"Houston,""2007"",""3"",""93.0000"""
"Houston,""2007"",""4"",""-14.5000"""
"Houston,""2007"",""5"",""-3.0000"""
"Houston,""2007"",""6"",""-4.5000"""
"Houston,""2007"",""7"",""4.3333"""
"Houston,""2007"",""11"",""5.5000"""
"Houston,""2007"",""12"",""7.0000"""
"Houston,""2008"",""1"",""-7.0000"""
"Houston,""2008"",""2"",""220.0000"""
"Houston,""2008"",""5"",""4.0000"""
"Houston,""2008"",""6"",""-8.0000"""
"Houston,""2008"",""7"",""49.0000"""
"Houston,""2008"",""9"",""2.0000"""
"Houston,""2008"",""12"",""-10.0000"""
"Huntington,""1988"",""5"",""6.0000"""
"Huntington,""1989"",""10"",""2.0000"""
"Huntington,""2003"",""6"",""-7.0000"""
"Huntsville,""1990"",""6"",""16.0000"""
"Huntsville,""1993"",""9"",""12.0000"""
"Huntsville,""1996"",""6"",""-3.0000"""
"Huntsville,""2005"",""1"",""6.0000"""
"Huntsville,""2005"",""8"",""39.0000"""
"Huntsville,""2007"",""6"",""1.0000"""
"Huntsville,""2008"",""7"",""4.0000"""
"Idaho Falls,""2003"",""1"",""31.0000"""
"Indianapolis,""1987"",""10"",""4.0000"""
"Indianapolis,""1988"",""4"",""-10.0000"""
"Indianapolis,""1989"",""4"",""2.0000"""
"Indianapolis,""1990"",""5"",""34.0000"""
"Indianapolis,""1990"",""6"",""-2.0000"""
"Indianapolis,""1990"",""12"",""35.0000"""
"Indianapolis,""1991"",""5"",""5.0000"""
"Indianapolis,""1992"",""3"",""-11.0000"""
"Indianapolis,""1992"",""8"",""-7.0000"""
"Indianapolis,""1993"",""9"",""147.0000"""
"Indianapolis,""1993"",""11"",""-2.0000"""
"Indianapolis,""1995"",""2"",""3.0000"""
"Indianapolis,""1996"",""11"",""-18.0000"""
"Indianapolis,""1997"",""11"",""22.0000"""
"Indianapolis,""1998"",""8"",""-2.0000"""
"Indianapolis,""1998"",""9"",""-17.0000"""
"Indianapolis,""1998"",""11"",""197.0000"""
"Indianapolis,""1999"",""10"",""9.0000"""
"Indianapolis,""2000"",""4"",""-7.0000"""
"Indianapolis,""2000"",""10"",""-15.0000"""
"Indianapolis,""2002"",""2"",""-11.0000"""
"Indianapolis,""2002"",""9"",""13.0000"""
"Indianapolis,""2002"",""10"",""11.0000"""
"Indianapolis,""2003"",""10"",""-16.0000"""
"Indianapolis,""2004"",""1"",""245.0000"""
"Indianapolis,""2004"",""5"",""-26.0000"""
"Indianapolis,""2004"",""10"",""1.0000"""
"Indianapolis,""2006"",""2"",""0.0000"""
"Indianapolis,""2006"",""6"",""108.0000"""
"Indianapolis,""2006"",""11"",""-7.0000"""
"Indianapolis,""2007"",""8"",""-8.0000"""
"Indianapolis,""2008"",""8"",""62.0000"""
"Islip,""1987"",""12"",""11.0000"""
"Islip,""1988"",""5"",""-15.0000"""
"Islip,""1990"",""8"",""-4.0000"""
"Islip,""1992"",""12"",""-19.0000"""
"Islip,""1994"",""4"",""67.0000"""
"Islip,""1997"",""10"",""1.0000"""
"Islip,""1998"",""2"",""0.0000"""
"Islip,""2000"",""9"",""-9.0000"""
"Islip,""2002"",""5"",""-17.0000"""
"Islip,""2002"",""6"",""3.0000"""
"Jackson,""1987"",""10"",""-10.0000"""
"Jackson,""1988"",""7"",""13.0000"""
"Jackson,""1988"",""11"",""-6.0000"""
"Jackson,""1990"",""5"",""2.0000"""
"Jackson,""1992"",""8"",""-1.0000"""
"Jackson,""1992"",""9"",""8.0000"""
"Jackson,""1993"",""12"",""32.0000"""
"Jackson,""1996"",""5"",""0.0000"""
"Jackson,""1997"",""8"",""-4.0000"""
"Jackson,""2001"",""2"",""-20.0000"""
"Jackson,""2004"",""5"",""3.0000"""
"Jackson,""2007"",""6"",""-15.0000"""
"Jackson,""2007"",""9"",""-10.0000"""
"Jacksonville,""1988"",""11"",""16.0000"""
"Jacksonville,""1991"",""10"",""4.0000"""
"Jacksonville,""1992"",""3"",""-9.0000"""
"Jacksonville,""1994"",""6"",""-5.0000"""
"Jacksonville,""1998"",""5"",""-4.0000"""
"Jacksonville,""1999"",""3"",""7.0000"""
"Jacksonville,""2000"",""9"",""-6.0000"""
"Jacksonville,""2002"",""2"",""5.0000"""
"Jacksonville,""2003"",""11"",""-16.0000"""
"Jacksonville,""2005"",""1"",""53.0000"""
"Jacksonville,""2005"",""6"",""-5.0000"""
"Jacksonville,""2006"",""2"",""-1.0000"""
"Jacksonville,""2007"",""8"",""-28.0000"""
"Jacksonville,""2008"",""1"",""2.0000"""
"Jacksonville,""2008"",""3"",""-3.0000"""
"Jacksonville,""2008"",""7"",""6.0000"""
"Juneau,""1992"",""4"",""12.0000"""
"Juneau,""2000"",""8"",""11.0000"""
"Juneau,""2004"",""1"",""27.0000"""
"Kahului,""2000"",""12"",""12.0000"""
"Kahului,""2004"",""11"",""-4.0000"""
"Kahului,""2007"",""12"",""-8.0000"""
"Kailua/Kona,""2001"",""2"",""5.0000"""
"Kailua/Kona,""2001"",""3"",""6.0000"""
"Kailua/Kona,""2003"",""1"",""-24.0000"""
"Kailua/Kona,""2006"",""7"",""8.0000"""
"Kailua/Kona,""2007"",""3"",""-18.0000"""
"Kailua/Kona,""2007"",""12"",""4.0000"""
"Kailua/Kona,""2008"",""6"",""-22.0000"""
"Kalamazoo,""2003"",""12"",""-10.0000"""
"Kansas City,""1988"",""10"",""-4.0000"""
"Kansas City,""1990"",""5"",""8.0000"""
"Kansas City,""1991"",""2"",""19.0000"""
"Kansas City,""1991"",""5"",""5.0000"""
"Kansas City,""1991"",""10"",""-2.0000"""
"Kansas City,""1992"",""5"",""7.0000"""
"Kansas City,""1993"",""12"",""13.0000"""
"Kansas City,""1994"",""5"",""0.0000"""
"Kansas City,""1994"",""6"",""0.0000"""
"Kansas City,""1995"",""1"",""-15.0000"""
"Kansas City,""1995"",""2"",""5.0000"""
"Kansas City,""1995"",""4"",""27.0000"""
"Kansas City,""1996"",""1"",""0.0000"""
"Kansas City,""1996"",""12"",""-2.0000"""
"Kansas City,""1997"",""4"",""106.0000"""
"Kansas City,""1998"",""4"",""-4.0000"""
"Kansas City,""1998"",""8"",""18.0000"""
"Kansas City,""1998"",""11"",""4.0000"""
"Kansas City,""1998"",""12"",""-8.0000"""
"Kansas City,""1999"",""1"",""89.0000"""
"Kansas City,""1999"",""11"",""-8.0000"""
"Kansas City,""2000"",""5"",""113.0000"""
"Kansas City,""2000"",""8"",""3.0000"""
"Kansas City,""2000"",""10"",""-3.0000"""
"Kansas City,""2000"",""11"",""5.0000"""
"Kansas City,""2000"",""12"",""12.0000"""
"Kansas City,""2001"",""7"",""2.0000"""
"Kansas City,""2002"",""12"",""11.0000"""
"Kansas City,""2004"",""4"",""-8.0000"""
"Kansas City,""2004"",""11"",""-6.0000"""
"Kansas City,""2004"",""12"",""-10.0000"""
"Kansas City,""2005"",""6"",""2.0000"""
"Kansas City,""2005"",""7"",""-8.0000"""
"Kansas City,""2006"",""3"",""54.0000"""
"Kansas City,""2006"",""9"",""-10.0000"""
"Kansas City,""2006"",""11"",""10.0000"""
"Kansas City,""2007"",""3"",""-16.0000"""
"Kansas City,""2007"",""5"",""2.0000"""
"Kansas City,""2007"",""7"",""-4.0000"""
"Kansas City,""2007"",""9"",""470.0000"""
"Kansas City,""2008"",""2"",""19.0000"""
"Ketchikan,""2004"",""8"",""-17.0000"""
"Ketchikan,""2006"",""12"",""-20.0000"""
"Killeen,""2006"",""4"",""9.0000"""
"Killeen,""2008"",""7"",""5.0000"""
"Knoxville,""1995"",""7"",""-9.0000"""
"Knoxville,""1999"",""3"",""-13.0000"""
"Knoxville,""2000"",""2"",""-6.0000"""
"Knoxville,""2000"",""3"",""-7.0000"""
"Knoxville,""2003"",""8"",""-3.0000"""
"Kotzebue,""1987"",""11"",""0.0000"""
"Kotzebue,""1994"",""3"",""6.0000"""
"Kotzebue,""1997"",""2"",""23.0000"""
"Lansing,""1996"",""9"",""9.0000"""
"Lansing,""1997"",""9"",""11.0000"""
"Las Vegas,""1988"",""1"",""-6.0000"""
"Las Vegas,""1988"",""2"",""14.0000"""
"Las Vegas,""1988"",""10"",""3.0000"""
"Las Vegas,""1989"",""1"",""3.0000"""
"Las Vegas,""1989"",""4"",""-5.0000"""
"Las Vegas,""1989"",""5"",""14.0000"""
"Las Vegas,""1989"",""7"",""-2.0000"""
"Las Vegas,""1990"",""2"",""-6.0000"""
"Las Vegas,""1990"",""3"",""19.0000"""
"Las Vegas,""1990"",""5"",""7.0000"""
"Las Vegas,""1990"",""7"",""-3.0000"""
"Las Vegas,""1990"",""8"",""9.0000"""
"Las Vegas,""1991"",""10"",""-23.0000"""
"Las Vegas,""1992"",""2"",""1.5000"""
"Las Vegas,""1993"",""1"",""-8.0000"""
"Las Vegas,""1993"",""4"",""-5.0000"""
"Las Vegas,""1993"",""5"",""8.0000"""
"Las Vegas,""1993"",""7"",""-6.0000"""
"Las Vegas,""1993"",""10"",""-4.0000"""
"Las Vegas,""1994"",""6"",""3.0000"""
"Las Vegas,""1995"",""9"",""-1.0000"""
"Las Vegas,""1995"",""10"",""-5.0000"""
"Las Vegas,""1996"",""5"",""16.0000"""
"Las Vegas,""1996"",""7"",""7.0000"""
"Las Vegas,""1996"",""11"",""-1.0000"""
"Las Vegas,""1996"",""12"",""147.0000"""
"Las Vegas,""1997"",""3"",""9.0000"""
"Las Vegas,""1997"",""7"",""-12.0000"""
"Las Vegas,""1997"",""8"",""1.0000"""
"Las Vegas,""1997"",""9"",""0.5000"""
"Las Vegas,""1998"",""1"",""-15.0000"""
"Las Vegas,""1998"",""6"",""-5.0000"""
"Las Vegas,""1998"",""7"",""-5.0000"""
"Las Vegas,""1998"",""10"",""0.0000"""
"Las Vegas,""1998"",""11"",""5.0000"""
"Las Vegas,""1999"",""2"",""9.0000"""
"Las Vegas,""1999"",""7"",""2.5000"""
"Las Vegas,""1999"",""8"",""-4.0000"""
"Las Vegas,""1999"",""9"",""-7.0000"""
"Las Vegas,""1999"",""10"",""10.0000"""
"Las Vegas,""1999"",""11"",""-5.0000"""
"Las Vegas,""2000"",""1"",""1.0000"""
"Las Vegas,""2000"",""2"",""-4.0000"""
"Las Vegas,""2000"",""4"",""0.0000"""
"Las Vegas,""2000"",""5"",""169.0000"""
"Las Vegas,""2000"",""9"",""5.5000"""
"Las Vegas,""2001"",""3"",""16.0000"""
"Las Vegas,""2001"",""6"",""22.0000"""
"Las Vegas,""2001"",""9"",""-12.0000"""
"Las Vegas,""2002"",""3"",""-12.0000"""
"Las Vegas,""2002"",""4"",""-5.0000"""
"Las Vegas,""2002"",""7"",""17.0000"""
"Las Vegas,""2002"",""11"",""-6.0000"""
"Las Vegas,""2003"",""1"",""-5.5000"""
"Las Vegas,""2003"",""2"",""65.0000"""
"Las Vegas,""2003"",""5"",""-3.5000"""
"Las Vegas,""2003"",""6"",""5.0000"""
"Las Vegas,""2003"",""7"",""-2.0000"""
"Las Vegas,""2003"",""10"",""13.0000"""
"Las Vegas,""2003"",""12"",""-3.0000"""
"Las Vegas,""2004"",""2"",""-17.0000"""
"Las Vegas,""2004"",""7"",""-1.0000"""
"Las Vegas,""2005"",""3"",""0.0000"""
"Las Vegas,""2005"",""8"",""24.5000"""
"Las Vegas,""2005"",""10"",""-1.0000"""
"Las Vegas,""2005"",""11"",""-3.0000"""
"Las Vegas,""2005"",""12"",""28.0000"""
"Las Vegas,""2006"",""3"",""8.0000"""
"Las Vegas,""2006"",""4"",""14.0000"""
"Las Vegas,""2006"",""7"",""4.0000"""
"Las Vegas,""2006"",""8"",""-3.0000"""
"Las Vegas,""2007"",""4"",""23.0000"""
"Las Vegas,""2007"",""10"",""-1.0000"""
"Las Vegas,""2008"",""2"",""-7.0000"""
"Las Vegas,""2008"",""4"",""6.0000"""
"Las Vegas,""2008"",""5"",""-15.0000"""
"Las Vegas,""2008"",""8"",""72.0000"""
"Lexington,""1989"",""10"",""-1.0000"""
"Lexington,""2003"",""6"",""-18.0000"""
"Lexington,""2005"",""4"",""3.0000"""
"Lihue,""2000"",""9"",""1.0000"""
"Lincoln,""1988"",""8"",""6.0000"""
"Lincoln,""2005"",""5"",""-15.0000"""
"Little Rock,""1990"",""6"",""-1.0000"""
"Little Rock,""1991"",""10"",""-5.0000"""
"Little Rock,""1992"",""5"",""21.0000"""
"Little Rock,""1992"",""9"",""-6.0000"""
"Little Rock,""1996"",""8"",""4.0000"""
"Little Rock,""1996"",""10"",""92.0000"""
"Little Rock,""2004"",""12"",""-26.0000"""
"Little Rock,""2005"",""10"",""17.0000"""
"Little Rock,""2006"",""2"",""-15.0000"""
"Long Beach,""1989"",""8"",""0.0000"""
"Long Beach,""2005"",""12"",""28.0000"""
"Long Beach,""2006"",""7"",""16.0000"""
"Long Beach,""2008"",""10"",""0.0000"""
"Los Angeles,""1987"",""12"",""17.0000"""
"Los Angeles,""1988"",""5"",""-3.5000"""
"Los Angeles,""1988"",""6"",""-3.0000"""
"Los Angeles,""1988"",""7"",""1.0000"""
"Los Angeles,""1988"",""10"",""-9.0000"""
"Los Angeles,""1988"",""11"",""-10.0000"""
"Los Angeles,""1989"",""1"",""-5.0000"""
"Los Angeles,""1989"",""6"",""9.0000"""
"Los Angeles,""1989"",""7"",""17.0000"""
"Los Angeles,""1989"",""9"",""1.0000"""
"Los Angeles,""1989"",""12"",""-5.5000"""
"Los Angeles,""1990"",""2"",""-24.0000"""
"Los Angeles,""1990"",""4"",""1.0000"""
"Los Angeles,""1990"",""10"",""0.0000"""
"Los Angeles,""1991"",""3"",""75.0000"""
"Los Angeles,""1991"",""4"",""4.0000"""
"Los Angeles,""1991"",""5"",""5.0000"""
"Los Angeles,""1991"",""6"",""-1.0000"""
"Los Angeles,""1992"",""2"",""-2.0000"""
"Los Angeles,""1992"",""4"",""6.0000"""
"Los Angeles,""1992"",""10"",""-6.0000"""
"Los Angeles,""1992"",""11"",""3.0000"""
"Los Angeles,""1993"",""5"",""1.0000"""
"Los Angeles,""1993"",""7"",""-2.0000"""
"Los Angeles,""1993"",""9"",""18.0000"""
"Los Angeles,""1994"",""1"",""-5.0000"""
"Los Angeles,""1994"",""2"",""-9.0000"""
"Los Angeles,""1994"",""4"",""11.0000"""
"Los Angeles,""1994"",""5"",""-4.0000"""
"Los Angeles,""1994"",""6"",""9.0000"""
"Los Angeles,""1994"",""11"",""41.0000"""
"Los Angeles,""1994"",""12"",""-17.0000"""
"Los Angeles,""1995"",""5"",""5.0000"""
"Los Angeles,""1995"",""8"",""8.5000"""
"Los Angeles,""1995"",""9"",""-19.0000"""
"Los Angeles,""1995"",""10"",""-12.0000"""
"Los Angeles,""1995"",""11"",""22.6667"""
"Los Angeles,""1996"",""2"",""0.0000"""
"Los Angeles,""1996"",""4"",""-6.0000"""
"Los Angeles,""1996"",""7"",""9.0000"""
"Los Angeles,""1996"",""9"",""-12.0000"""
"Los Angeles,""1996"",""11"",""0.0000"""
"Los Angeles,""1997"",""2"",""-3.0000"""
"Los Angeles,""1997"",""3"",""40.0000"""
"Los Angeles,""1997"",""4"",""69.0000"""
"Los Angeles,""1997"",""7"",""-1.6667"""
"Los Angeles,""1997"",""9"",""-5.0000"""
"Los Angeles,""1997"",""10"",""21.0000"""
"Los Angeles,""1998"",""7"",""-10.0000"""
"Los Angeles,""1998"",""11"",""16.0000"""
"Los Angeles,""1998"",""12"",""-1.0000"""
"Los Angeles,""1999"",""3"",""-15.0000"""
"Los Angeles,""1999"",""4"",""-6.5000"""
"Los Angeles,""1999"",""8"",""-10.0000"""
"Los Angeles,""1999"",""10"",""2.0000"""
"Los Angeles,""1999"",""11"",""10.0000"""
"Los Angeles,""1999"",""12"",""0.0000"""
"Los Angeles,""2000"",""1"",""-6.0000"""
"Los Angeles,""2000"",""4"",""42.0000"""
"Los Angeles,""2000"",""7"",""-9.0000"""
"Los Angeles,""2000"",""10"",""10.0000"""
"Los Angeles,""2000"",""11"",""-6.0000"""
"Los Angeles,""2001"",""1"",""-10.0000"""
"Los Angeles,""2001"",""4"",""19.0000"""
"Los Angeles,""2001"",""7"",""-12.0000"""
"Los Angeles,""2001"",""9"",""-5.0000"""
"Los Angeles,""2002"",""1"",""-22.0000"""
"Los Angeles,""2002"",""3"",""-0.5000"""
"Los Angeles,""2002"",""8"",""-5.0000"""
"Los Angeles,""2002"",""11"",""62.0000"""
"Los Angeles,""2003"",""2"",""-11.0000"""
"Los Angeles,""2003"",""3"",""-7.6667"""
"Los Angeles,""2003"",""4"",""-2.0000"""
"Los Angeles,""2003"",""10"",""-6.5000"""
"Los Angeles,""2003"",""11"",""12.0000"""
"Los Angeles,""2003"",""12"",""-3.0000"""
"Los Angeles,""2004"",""1"",""-15.0000"""
"Los Angeles,""2004"",""2"",""7.0000"""
"Los Angeles,""2004"",""3"",""-4.0000"""
"Los Angeles,""2004"",""4"",""7.0000"""
"Los Angeles,""2004"",""7"",""-1.0000"""
"Los Angeles,""2004"",""9"",""-12.0000"""
"Los Angeles,""2004"",""10"",""-8.0000"""
"Los Angeles,""2004"",""12"",""62.0000"""
"Los Angeles,""2005"",""1"",""47.0000"""
"Los Angeles,""2005"",""3"",""3.5000"""
"Los Angeles,""2005"",""4"",""-5.0000"""
"Los Angeles,""2005"",""6"",""-12.0000"""
"Los Angeles,""2005"",""7"",""14.0000"""
"Los Angeles,""2005"",""10"",""-29.0000"""
"Los Angeles,""2005"",""12"",""-30.0000"""
"Los Angeles,""2006"",""2"",""75.5000"""
"Los Angeles,""2006"",""3"",""40.0000"""
"Los Angeles,""2006"",""5"",""-13.0000"""
"Los Angeles,""2006"",""6"",""5.0000"""
"Los Angeles,""2006"",""8"",""-0.5000"""
"Los Angeles,""2006"",""10"",""48.0000"""
"Los Angeles,""2006"",""11"",""-11.5000"""
"Los Angeles,""2006"",""12"",""13.0000"""
"Los Angeles,""2007"",""1"",""5.0000"""
"Los Angeles,""2007"",""2"",""-4.0000"""
"Los Angeles,""2007"",""4"",""-8.6667"""
"Los Angeles,""2007"",""6"",""-9.0000"""
"Los Angeles,""2007"",""7"",""36.0000"""
"Los Angeles,""2007"",""8"",""-8.0000"""
"Los Angeles,""2007"",""9"",""-1.5000"""
"Los Angeles,""2007"",""12"",""-16.0000"""
"Los Angeles,""2008"",""1"",""5.0000"""
"Los Angeles,""2008"",""4"",""-11.0000"""
"Los Angeles,""2008"",""5"",""-11.0000"""
"Los Angeles,""2008"",""6"",""8.0000"""
"Los Angeles,""2008"",""10"",""-14.0000"""
"Louisville,""1992"",""10"",""-5.0000"""
"Louisville,""1993"",""1"",""10.0000"""
"Louisville,""1994"",""3"",""5.0000"""
"Louisville,""1996"",""5"",""-4.0000"""
"Louisville,""1997"",""6"",""-18.0000"""
"Louisville,""1997"",""8"",""0.0000"""
"Louisville,""1997"",""11"",""-1.0000"""
"Louisville,""2002"",""7"",""-2.0000"""
"Louisville,""2003"",""1"",""15.0000"""
"Louisville,""2003"",""9"",""-26.0000"""
"Louisville,""2003"",""11"",""-4.0000"""
"Louisville,""2004"",""4"",""1.0000"""
"Louisville,""2005"",""11"",""-12.0000"""
"Lubbock,""1989"",""5"",""28.0000"""
"Lubbock,""1992"",""9"",""0.0000"""
"Lubbock,""1998"",""6"",""-2.0000"""
"Lubbock,""1999"",""8"",""-15.0000"""
"Lubbock,""2000"",""6"",""-3.0000"""
"Macon,""2004"",""5"",""5.0000"""
"Madison,""1989"",""4"",""-2.0000"""
"Madison,""1992"",""10"",""-8.0000"""
"Madison,""1993"",""1"",""7.0000"""
"Madison,""1994"",""1"",""9.0000"""
"Madison,""2001"",""3"",""6.0000"""
"Madison,""2001"",""10"",""2.0000"""
"Madison,""2007"",""1"",""14.0000"""
"Manchester,""1995"",""8"",""-14.0000"""
"Manchester,""1999"",""4"",""1.0000"""
"Manchester,""2005"",""3"",""24.0000"""
"Manchester,""2005"",""7"",""-12.0000"""
"Manchester,""2007"",""3"",""-5.0000"""
"Manchester,""2007"",""8"",""2.0000"""
"Manchester,""2008"",""3"",""-7.0000"""
"Manchester,""2008"",""9"",""-1.0000"""
"McAllen,""1992"",""8"",""6.0000"""
"McAllen,""2008"",""6"",""-15.0000"""
"Medford,""2008"",""4"",""11.0000"""
"Melbourne,""1990"",""7"",""-4.0000"""
"Melbourne,""1991"",""6"",""10.0000"""
"Melbourne,""1993"",""5"",""101.0000"""
"Memphis,""1988"",""2"",""10.0000"""
"Memphis,""1989"",""6"",""22.0000"""
"Memphis,""1990"",""6"",""21.0000"""
"Memphis,""1991"",""2"",""8.0000"""
"Memphis,""1993"",""7"",""-10.0000"""
"Memphis,""1993"",""10"",""-9.0000"""
"Memphis,""1994"",""3"",""-1.0000"""
"Memphis,""1994"",""9"",""-9.0000"""
"Memphis,""1994"",""12"",""5.0000"""
"Memphis,""1997"",""2"",""10.0000"""
"Memphis,""1999"",""4"",""-0.5000"""
"Memphis,""2000"",""1"",""10.0000"""
"Memphis,""2000"",""2"",""118.0000"""
"Memphis,""2000"",""7"",""-21.0000"""
"Memphis,""2000"",""8"",""61.0000"""
"Memphis,""2000"",""10"",""-7.0000"""
"Memphis,""2000"",""12"",""0.0000"""
"Memphis,""2001"",""8"",""-9.0000"""
"Memphis,""2002"",""8"",""3.0000"""
"Memphis,""2003"",""2"",""5.0000"""
"Memphis,""2003"",""7"",""7.0000"""
"Memphis,""2003"",""10"",""17.0000"""
"Memphis,""2004"",""1"",""-10.0000"""
"Memphis,""2004"",""12"",""-1.0000"""
"Memphis,""2005"",""1"",""-6.0000"""
"Memphis,""2005"",""2"",""-2.0000"""
"Memphis,""2005"",""8"",""-9.0000"""
"Memphis,""2006"",""5"",""51.0000"""
"Memphis,""2006"",""6"",""27.0000"""
"Memphis,""2006"",""7"",""-6.5000"""
"Memphis,""2007"",""1"",""-11.0000"""
"Memphis,""2007"",""4"",""-22.0000"""
"Memphis,""2007"",""8"",""2.0000"""
"Memphis,""2007"",""9"",""4.0000"""
"Memphis,""2007"",""11"",""3.5000"""
"Memphis,""2008"",""1"",""0.0000"""
"Memphis,""2008"",""6"",""9.0000"""
"Memphis,""2008"",""9"",""-7.0000"""
"Miami,""1988"",""2"",""-12.0000"""
"Miami,""1988"",""3"",""5.0000"""
"Miami,""1988"",""4"",""21.0000"""
"Miami,""1988"",""5"",""33.0000"""
"Miami,""1988"",""6"",""-4.0000"""
"Miami,""1989"",""8"",""9.0000"""
"Miami,""1990"",""7"",""-4.0000"""
"Miami,""1991"",""3"",""11.0000"""
"Miami,""1991"",""4"",""80.0000"""
"Miami,""1991"",""7"",""150.0000"""
"Miami,""1992"",""1"",""-26.0000"""
"Miami,""1993"",""3"",""-3.0000"""
"Miami,""1993"",""6"",""26.0000"""
"Miami,""1993"",""10"",""4.0000"""
"Miami,""1993"",""11"",""9.0000"""
"Miami,""1993"",""12"",""4.0000"""
"Miami,""1994"",""4"",""18.0000"""
"Miami,""1994"",""6"",""15.0000"""
"Miami,""1994"",""7"",""0.0000"""
"Miami,""1994"",""9"",""-15.0000"""
"Miami,""1994"",""12"",""0.0000"""
"Miami,""1995"",""7"",""104.0000"""
"Miami,""1996"",""1"",""-11.0000"""
"Miami,""1996"",""3"",""-10.0000"""
"Miami,""1996"",""7"",""-10.0000"""
"Miami,""1996"",""8"",""2.0000"""
"Miami,""1996"",""9"",""-21.0000"""
"Miami,""1996"",""11"",""-3.0000"""
"Miami,""1997"",""1"",""10.0000"""
"Miami,""1997"",""2"",""39.0000"""
"Miami,""1997"",""4"",""-4.0000"""
"Miami,""1997"",""5"",""-9.0000"""
"Miami,""1998"",""1"",""9.0000"""
"Miami,""1998"",""4"",""65.0000"""
"Miami,""1998"",""6"",""17.0000"""
"Miami,""1998"",""8"",""7.0000"""
"Miami,""1998"",""9"",""8.0000"""
"Miami,""1999"",""6"",""12.0000"""
"Miami,""1999"",""8"",""-13.0000"""
"Miami,""1999"",""10"",""-12.0000"""
"Miami,""2000"",""3"",""-2.0000"""
"Miami,""2000"",""4"",""7.0000"""
"Miami,""2000"",""5"",""-5.0000"""
"Miami,""2000"",""7"",""-2.0000"""
"Miami,""2000"",""11"",""-17.0000"""
"Miami,""2001"",""2"",""15.0000"""
"Miami,""2001"",""3"",""-8.0000"""
"Miami,""2001"",""5"",""-5.0000"""
"Miami,""2001"",""11"",""2.0000"""
"Miami,""2001"",""12"",""-4.0000"""
"Miami,""2002"",""4"",""4.0000"""
"Miami,""2002"",""5"",""-37.0000"""
"Miami,""2002"",""11"",""-2.0000"""
"Miami,""2003"",""9"",""-9.0000"""
"Miami,""2004"",""6"",""-3.0000"""
"Miami,""2004"",""7"",""-9.0000"""
"Miami,""2004"",""8"",""0.0000"""
"Miami,""2005"",""11"",""-10.0000"""
"Miami,""2006"",""1"",""-5.0000"""
"Miami,""2006"",""2"",""-17.0000"""
"Miami,""2006"",""4"",""9.0000"""
"Miami,""2006"",""5"",""-17.0000"""
"Miami,""2007"",""7"",""28.0000"""
"Miami,""2007"",""10"",""-3.0000"""
"Miami,""2008"",""7"",""15.0000"""
"Miami,""2008"",""8"",""-19.0000"""
"Midland,""1987"",""12"",""-2.0000"""
"Midland,""1992"",""12"",""-6.0000"""
"Midland,""2003"",""1"",""-4.0000"""
"Midland,""2005"",""1"",""-5.0000"""
"Midland,""2005"",""5"",""0.0000"""
"Milwaukee,""1987"",""11"",""6.0000"""
"Milwaukee,""1990"",""9"",""10.0000"""
"Milwaukee,""1992"",""2"",""-7.0000"""
"Milwaukee,""1993"",""8"",""-1.0000"""
"Milwaukee,""1993"",""9"",""-5.0000"""
